"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
57,"blue-collar","married","basic.4y","unknown","no","no","cellular","aug","fri",34,6,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
47,"technician","divorced","high.school","no","yes","no","cellular","aug","wed",56,5,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
31,"blue-collar","married","basic.4y","no","no","yes","cellular","may","thu",204,2,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,"no"
31,"technician","divorced","university.degree","no","no","yes","cellular","aug","fri",180,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
37,"admin.","married","high.school","no","yes","no","telephone","jul","thu",29,14,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no"
37,"admin.","divorced","high.school","unknown","yes","yes","telephone","may","wed",354,5,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
50,"management","married","basic.4y","unknown","no","no","telephone","jun","tue",847,3,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
57,"admin.","divorced","basic.9y","no","no","no","telephone","may","wed",283,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
42,"admin.","divorced","high.school","no","yes","yes","telephone","jun","wed",247,1,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
55,"management","married","university.degree","no","no","no","cellular","apr","fri",519,1,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"no"
26,"self-employed","single","university.degree","no","yes","no","cellular","sep","thu",318,1,6,4,"success",-1.1,94.199,-37.5,0.878,4963.6,"no"
43,"entrepreneur","married","high.school","no","no","yes","telephone","may","mon",127,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
42,"blue-collar","single","high.school","unknown","yes","no","cellular","jul","mon",55,5,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
37,"blue-collar","divorced","basic.9y","no","yes","no","cellular","apr","mon",23,4,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
37,"blue-collar","married","basic.4y","no","yes","no","cellular","nov","thu",138,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
40,"services","married","unknown","no","yes","no","telephone","jun","tue",71,2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
40,"blue-collar","divorced","basic.6y","no","no","no","telephone","may","mon",162,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
56,"blue-collar","married","basic.4y","unknown","no","no","telephone","jun","wed",36,4,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,"no"
43,"blue-collar","married","basic.6y","unknown","no","no","telephone","may","thu",468,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
30,"blue-collar","married","basic.6y","no","no","no","telephone","jun","tue",67,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
35,"technician","married","professional.course","no","yes","no","telephone","may","mon",832,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
45,"management","married","basic.9y","no","yes","no","telephone","jun","fri",37,4,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
41,"blue-collar","married","basic.4y","no","yes","no","cellular","may","tue",1101,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
55,"services","divorced","basic.4y","unknown","yes","no","telephone","may","tue",26,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
50,"blue-collar","married","basic.9y","no","no","no","cellular","apr","mon",98,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
28,"blue-collar","married","basic.9y","unknown","unknown","unknown","telephone","jun","thu",211,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
44,"admin.","married","basic.9y","no","no","no","telephone","may","fri",163,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
40,"admin.","single","unknown","unknown","no","yes","telephone","may","mon",61,4,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
39,"self-employed","married","university.degree","unknown","no","no","cellular","nov","wed",199,1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
41,"unemployed","divorced","university.degree","unknown","yes","no","cellular","aug","thu",229,1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
34,"services","divorced","basic.6y","unknown","no","no","cellular","may","wed",79,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no"
34,"admin.","single","university.degree","no","yes","yes","cellular","aug","tue",265,1,999,1,"failure",-2.9,92.201,-31.4,0.883,5076.2,"no"
47,"services","married","high.school","no","yes","no","cellular","aug","fri",207,1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
46,"blue-collar","married","basic.9y","no","no","no","telephone","jun","wed",152,10,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
35,"technician","married","professional.course","no","no","no","cellular","aug","mon",90,2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
43,"entrepreneur","married","professional.course","no","no","no","cellular","may","fri",233,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no"
33,"admin.","married","university.degree","no","yes","no","telephone","jul","fri",52,4,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
54,"entrepreneur","divorced","high.school","unknown","no","yes","cellular","jul","tue",268,6,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
49,"housemaid","married","basic.4y","unknown","no","no","telephone","may","wed",328,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
57,"admin.","single","unknown","no","yes","no","cellular","jul","fri",153,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
33,"technician","single","professional.course","no","yes","no","cellular","aug","fri",141,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
31,"technician","married","university.degree","no","yes","yes","cellular","may","thu",172,2,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,"no"
41,"unknown","married","unknown","no","yes","no","cellular","aug","mon",166,2,999,0,"nonexistent",1.4,93.444,-36.1,4.97,5228.1,"no"
46,"services","married","unknown","no","yes","yes","cellular","aug","fri",147,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
33,"technician","married","high.school","no","no","no","telephone","may","tue",168,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
30,"management","married","university.degree","no","yes","no","cellular","may","mon",61,3,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1,"no"
40,"admin.","married","high.school","no","yes","no","cellular","aug","tue",195,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
44,"admin.","married","basic.9y","unknown","no","no","cellular","may","wed",217,3,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,"no"
73,"retired","married","basic.4y","no","yes","no","cellular","sep","fri",158,2,999,0,"nonexistent",-3.4,92.379,-29.8,0.773,5017.5,"no"
34,"admin.","married","university.degree","unknown","yes","no","cellular","aug","tue",148,1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
52,"services","divorced","high.school","no","yes","no","telephone","may","thu",201,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
42,"technician","married","basic.9y","no","no","no","cellular","nov","wed",294,2,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
55,"technician","divorced","university.degree","no","yes","no","cellular","aug","tue",610,1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
55,"technician","married","university.degree","no","no","no","telephone","may","fri",58,1,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
53,"management","married","university.degree","no","no","no","cellular","aug","wed",50,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
39,"admin.","single","high.school","unknown","no","no","telephone","may","thu",344,2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
37,"blue-collar","married","basic.6y","no","no","no","cellular","may","tue",75,7,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
26,"housemaid","single","high.school","unknown","yes","no","cellular","jul","thu",185,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
41,"unemployed","married","basic.9y","unknown","no","no","telephone","may","thu",314,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
40,"admin.","single","high.school","no","yes","no","cellular","apr","fri",202,3,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"no"
31,"admin.","married","university.degree","no","no","no","cellular","aug","mon",119,9,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
36,"blue-collar","married","basic.9y","unknown","yes","no","telephone","jun","fri",1567,2,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
51,"admin.","single","basic.6y","no","no","no","telephone","may","mon",303,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
40,"blue-collar","married","basic.9y","no","no","no","cellular","nov","mon",215,1,999,1,"failure",-0.1,93.2,-42,4.191,5195.8,"no"
33,"blue-collar","married","basic.4y","no","no","no","cellular","may","tue",150,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,"no"
53,"entrepreneur","divorced","university.degree","no","yes","no","cellular","nov","wed",137,2,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
24,"technician","single","professional.course","no","yes","no","cellular","jun","tue",211,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,"no"
57,"entrepreneur","married","unknown","unknown","no","no","cellular","jul","thu",384,4,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"no"
54,"blue-collar","married","university.degree","no","no","yes","telephone","may","thu",106,4,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
41,"entrepreneur","single","high.school","no","yes","yes","cellular","jul","thu",21,20,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
23,"technician","single","high.school","no","yes","no","cellular","may","thu",240,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
60,"retired","divorced","professional.course","no","no","no","cellular","jul","mon",131,7,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
56,"blue-collar","married","basic.9y","no","yes","no","cellular","nov","fri",757,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
38,"admin.","single","university.degree","no","yes","yes","telephone","may","mon",193,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"no"
37,"technician","married","professional.course","no","yes","no","telephone","nov","tue",164,1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
35,"admin.","divorced","high.school","no","no","no","cellular","may","wed",133,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no"
27,"blue-collar","single","basic.9y","no","yes","yes","cellular","jul","mon",80,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
45,"technician","divorced","professional.course","no","no","no","cellular","aug","thu",110,3,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
33,"admin.","married","high.school","no","yes","no","telephone","jun","fri",36,2,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
44,"technician","divorced","professional.course","unknown","no","no","cellular","aug","wed",196,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
30,"blue-collar","single","basic.9y","no","yes","no","cellular","may","thu",340,3,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,"no"
41,"self-employed","married","basic.6y","no","no","no","cellular","aug","thu",218,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
28,"blue-collar","married","basic.9y","no","yes","yes","cellular","jul","mon",576,2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
31,"services","single","high.school","no","no","no","telephone","may","tue",209,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
48,"blue-collar","married","basic.4y","no","yes","no","telephone","may","wed",504,1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
42,"services","divorced","basic.6y","no","no","no","telephone","jun","mon",71,2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
36,"management","married","university.degree","no","yes","no","telephone","may","tue",133,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
38,"entrepreneur","married","university.degree","no","yes","no","cellular","nov","thu",106,3,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,"no"
31,"admin.","married","university.degree","unknown","no","no","cellular","aug","tue",109,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
54,"unknown","married","basic.9y","no","yes","no","cellular","jul","tue",174,2,13,2,"success",-1.7,94.215,-40.3,0.876,4991.6,"no"
35,"technician","single","professional.course","no","no","no","cellular","nov","wed",477,1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
50,"self-employed","married","university.degree","no","yes","no","cellular","aug","tue",123,1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
56,"blue-collar","married","basic.9y","unknown","no","yes","cellular","apr","wed",87,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.415,5099.1,"no"
49,"technician","married","high.school","no","yes","no","telephone","jun","tue",80,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
50,"blue-collar","divorced","basic.4y","no","yes","no","telephone","jun","mon",46,1,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,"no"
26,"blue-collar","single","basic.6y","unknown","no","no","cellular","jul","tue",333,2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
43,"blue-collar","married","basic.4y","no","yes","no","telephone","may","mon",155,6,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
53,"services","divorced","high.school","no","yes","no","cellular","nov","tue",233,1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
56,"admin.","married","basic.9y","unknown","no","no","telephone","may","mon",10,11,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
31,"blue-collar","married","professional.course","no","no","no","telephone","jun","tue",70,8,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
36,"technician","married","basic.6y","no","yes","no","telephone","may","mon",82,3,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
56,"admin.","divorced","unknown","no","no","no","cellular","dec","wed",205,1,999,0,"nonexistent",-3,92.713,-33,0.715,5023.5,"no"
35,"blue-collar","married","unknown","no","yes","no","telephone","may","tue",112,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
42,"blue-collar","divorced","high.school","no","no","yes","telephone","jun","thu",175,7,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
45,"services","divorced","basic.4y","no","no","no","cellular","apr","thu",296,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.41,5099.1,"no"
55,"blue-collar","married","basic.4y","unknown","yes","no","cellular","may","tue",92,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,"no"
31,"blue-collar","single","basic.4y","no","no","no","cellular","nov","thu",148,6,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,"no"
54,"housemaid","married","basic.4y","unknown","no","no","telephone","aug","wed",23,6,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
25,"admin.","married","unknown","no","no","no","telephone","may","tue",389,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
23,"blue-collar","married","basic.9y","no","no","no","telephone","may","mon",633,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
24,"admin.","single","high.school","unknown","no","no","cellular","jul","thu",320,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"no"
52,"self-employed","married","university.degree","no","yes","no","telephone","may","fri",135,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
40,"services","single","high.school","no","yes","no","cellular","may","tue",208,6,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1,"no"
51,"admin.","divorced","university.degree","no","yes","yes","cellular","aug","fri",204,1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
38,"admin.","married","basic.6y","no","yes","no","cellular","jul","thu",69,3,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no"
53,"self-employed","married","university.degree","unknown","yes","no","cellular","nov","wed",70,4,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
44,"admin.","single","university.degree","unknown","no","no","telephone","jun","thu",80,2,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,"no"
39,"admin.","married","basic.6y","unknown","yes","yes","telephone","may","tue",88,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
35,"admin.","single","university.degree","no","yes","no","cellular","nov","thu",191,2,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,"no"
50,"blue-collar","married","basic.4y","no","yes","no","telephone","jun","thu",152,1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
36,"admin.","single","university.degree","no","yes","no","cellular","aug","thu",55,1,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,"no"
46,"admin.","divorced","university.degree","unknown","yes","no","cellular","jul","thu",190,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
52,"services","married","professional.course","no","no","yes","cellular","aug","fri",173,7,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
41,"unknown","single","basic.9y","no","no","yes","telephone","may","mon",369,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
30,"technician","married","professional.course","no","yes","no","cellular","may","fri",156,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,"no"
52,"management","married","professional.course","no","no","no","telephone","may","fri",393,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
